txn_id,label,fraud_type,labelled_by,labelled_at_ict,confidence
TXN-2024235,legit,,analyst_B,2025-07-06 23:14:21,medium
TXN-2007539,legit,,analyst_A,2025-07-07 00:07:12,medium
TXN-2014647,legit,,analyst_B,2025-07-07 02:06:39,high
TXN-2002165,legit,,analyst_A,2025-07-07 03:07:09,high
TXN-2009229,legit,,analyst_A,2025-07-07 05:23:29,high
TXN-2024874,legit,,analyst_A,2025-07-07 06:28:32,medium
TXN-2006136,legit,,analyst_B,2025-07-07 06:29:52,high
TXN-2001665,legit,,analyst_B,2025-07-07 07:21:09,high
TXN-2020077,legit,,analyst_A,2025-07-07 08:30:10,medium
TXN-2007719,legit,,analyst_A,2025-07-07 08:58:13,high
TXN-2024914,legit,,analyst_A,2025-07-07 10:22:50,high
TXN-2024062,legit,,analyst_B,2025-07-07 10:51:23,high
TXN-2000871,legit,,analyst_B,2025-07-07 11:21:55,high
TXN-2001763,legit,,analyst_A,2025-07-07 12:17:03,high
TXN-2004597,legit,,analyst_A,2025-07-07 12:55:20,low
TXN-2014149,legit,,analyst_B,2025-07-07 13:16:16,medium
TXN-2009778,legit,,analyst_A,2025-07-07 13:23:55,medium
TXN-2015996,legit,,analyst_B,2025-07-07 13:29:05,high
TXN-2017266,legit,,analyst_A,2025-07-07 14:09:19,medium
TXN-2000026,legit,,analyst_A,2025-07-07 16:05:23,medium
TXN-2002616,legit,,analyst_A,2025-07-07 21:06:40,medium
TXN-2016264,legit,,analyst_B,2025-07-07 22:51:53,medium
TXN-2024363,legit,,analyst_A,2025-07-07 23:06:20,high
TXN-2002507,legit,,analyst_B,2025-07-07 23:59:45,low
TXN-2002190,legit,,analyst_B,2025-07-08 01:46:44,low
TXN-2003758,legit,,analyst_B,2025-07-08 02:15:34,high
TXN-2013859,legit,,analyst_B,2025-07-08 02:33:06,high
TXN-2017978,legit,,analyst_A,2025-07-08 04:20:37,medium
TXN-2016294,legit,,analyst_A,2025-07-08 04:37:56,high
TXN-2000861,legit,,analyst_B,2025-07-08 05:05:44,medium
TXN-2005323,legit,,analyst_A,2025-07-08 06:01:43,medium
TXN-2018530,legit,,analyst_B,2025-07-08 06:01:59,high
TXN-2021761,legit,,analyst_B,2025-07-08 06:49:38,medium
TXN-2004030,legit,,analyst_A,2025-07-08 09:34:36,low
TXN-2004303,legit,,analyst_A,2025-07-08 09:57:18,high
TXN-2019562,legit,,analyst_B,2025-07-08 10:09:34,medium
TXN-2023878,legit,,analyst_A,2025-07-08 12:09:05,medium
TXN-2009790,legit,,analyst_B,2025-07-08 13:15:45,medium
TXN-2019360,legit,,analyst_A,2025-07-08 18:32:09,high
TXN-2009163,legit,,analyst_A,2025-07-08 22:33:24,low
TXN-2011935,legit,,analyst_B,2025-07-09 00:18:08,medium
TXN-2004757,legit,,analyst_B,2025-07-09 05:00:33,low
TXN-2023157,legit,,analyst_A,2025-07-09 06:29:38,medium
TXN-2011472,legit,,analyst_B,2025-07-09 06:53:37,medium
TXN-2017550,legit,,analyst_B,2025-07-09 07:56:57,medium
TXN-2016951,legit,,analyst_A,2025-07-09 08:18:25,high
TXN-2007434,legit,,analyst_B,2025-07-09 08:41:00,medium
TXN-2003080,legit,,analyst_B,2025-07-09 10:27:35,low
TXN-2018490,legit,,analyst_A,2025-07-09 10:47:59,medium
TXN-2010956,legit,,analyst_B,2025-07-09 10:57:33,medium
TXN-2010432,legit,,analyst_B,2025-07-09 11:00:59,high
TXN-2022209,legit,,analyst_B,2025-07-09 12:37:34,low
TXN-2021311,legit,,analyst_A,2025-07-09 12:55:28,medium
TXN-2022061,legit,,analyst_A,2025-07-09 12:58:35,high
TXN-2023814,legit,,analyst_B,2025-07-09 15:11:50,high
TXN-2019174,legit,,analyst_B,2025-07-09 15:54:05,medium
TXN-2014383,legit,,analyst_A,2025-07-09 16:44:33,low
TXN-2017183,legit,,analyst_B,2025-07-09 17:03:04,medium
TXN-2017812,legit,,analyst_B,2025-07-09 18:57:05,high
TXN-2002866,legit,,analyst_B,2025-07-09 19:12:41,high
TXN-2018765,legit,,analyst_A,2025-07-09 21:23:01,low
TXN-2011658,legit,,analyst_A,2025-07-09 21:42:03,low
TXN-2015918,legit,,analyst_A,2025-07-09 22:39:00,medium
TXN-2019270,legit,,analyst_A,2025-07-09 22:47:34,medium
TXN-2000141,fraud,social_engineering,analyst_A,2025-07-09 23:29:13,medium
TXN-2015765,legit,,analyst_A,2025-07-10 00:11:31,high
TXN-2024005,legit,,analyst_A,2025-07-10 03:06:49,medium
TXN-2013196,legit,,analyst_B,2025-07-10 03:21:48,high
TXN-2016107,legit,,analyst_A,2025-07-10 05:46:24,high
TXN-2018408,legit,,analyst_A,2025-07-10 06:39:58,low
TXN-2017327,legit,,analyst_A,2025-07-10 06:52:00,medium
TXN-2020677,legit,,analyst_A,2025-07-10 07:00:35,medium
TXN-2010218,legit,,analyst_B,2025-07-10 07:15:28,high
TXN-2003593,legit,,analyst_A,2025-07-10 07:18:22,high
TXN-2020219,legit,,analyst_B,2025-07-10 08:07:00,high
TXN-2008232,legit,,analyst_A,2025-07-10 08:53:30,low
TXN-2023138,legit,,analyst_B,2025-07-10 09:54:10,medium
TXN-2010623,legit,,analyst_A,2025-07-10 11:15:27,medium
TXN-2014640,legit,,analyst_B,2025-07-10 11:26:46,high
TXN-2008646,legit,,analyst_A,2025-07-10 12:57:03,high
TXN-2018028,legit,,analyst_B,2025-07-10 14:37:18,medium
TXN-2001059,legit,,analyst_B,2025-07-10 14:51:27,high
TXN-2012422,legit,,analyst_B,2025-07-10 15:33:36,low
TXN-2018013,legit,,analyst_A,2025-07-10 15:45:15,high
TXN-2017838,legit,,analyst_A,2025-07-10 15:51:24,medium
TXN-2016525,legit,,analyst_A,2025-07-10 16:07:20,high
TXN-2006346,legit,,analyst_B,2025-07-10 17:58:00,high
TXN-2001688,legit,,analyst_B,2025-07-10 18:33:24,high
TXN-2019477,legit,,analyst_B,2025-07-10 18:37:47,medium
TXN-2015036,legit,,analyst_B,2025-07-10 19:46:16,high
TXN-2003850,legit,,analyst_A,2025-07-11 02:08:08,medium
TXN-2010820,legit,,analyst_B,2025-07-11 03:40:41,medium
TXN-2009002,legit,,analyst_A,2025-07-11 05:15:11,high
TXN-2011072,legit,,analyst_B,2025-07-11 05:45:19,medium
TXN-2009059,legit,,analyst_A,2025-07-11 06:23:57,high
TXN-2022847,legit,,analyst_A,2025-07-11 06:50:07,low
TXN-2020504,legit,,analyst_B,2025-07-11 06:58:52,high
TXN-2005537,legit,,analyst_B,2025-07-11 09:48:55,high
TXN-2013024,legit,,analyst_A,2025-07-11 09:52:30,high
TXN-2010917,legit,,analyst_B,2025-07-11 10:05:20,low
TXN-2020476,legit,,analyst_A,2025-07-11 11:39:11,high
TXN-2017470,legit,,analyst_B,2025-07-11 12:13:23,high
TXN-2001337,legit,,analyst_B,2025-07-11 12:49:06,medium
TXN-2016249,legit,,analyst_A,2025-07-11 13:13:39,low
TXN-2009162,legit,,analyst_B,2025-07-11 16:28:45,high
TXN-2010559,legit,,analyst_A,2025-07-11 17:42:42,high
TXN-2021501,legit,,analyst_B,2025-07-11 18:09:03,medium
TXN-2024258,legit,,analyst_A,2025-07-11 18:47:42,high
TXN-2024052,legit,,analyst_B,2025-07-11 20:46:32,high
TXN-2016921,legit,,analyst_A,2025-07-11 20:52:37,medium
TXN-2012764,legit,,analyst_A,2025-07-11 21:06:53,high
TXN-2016424,legit,,analyst_B,2025-07-11 21:48:20,high
TXN-2018460,legit,,analyst_B,2025-07-11 22:11:22,medium
TXN-2007600,legit,,analyst_A,2025-07-12 00:34:48,medium
TXN-2017305,legit,,analyst_A,2025-07-12 00:47:15,high
TXN-2002612,legit,,analyst_A,2025-07-12 01:01:43,high
TXN-2003400,legit,,analyst_A,2025-07-12 01:43:38,medium
TXN-2010257,legit,,analyst_B,2025-07-12 02:50:58,high
TXN-2012428,legit,,analyst_A,2025-07-12 07:41:14,medium
TXN-2005872,legit,,analyst_A,2025-07-12 08:35:52,medium
TXN-2016717,legit,,analyst_A,2025-07-12 09:24:53,low
TXN-2024760,legit,,analyst_B,2025-07-12 12:08:42,high
TXN-2011066,legit,,analyst_A,2025-07-12 12:26:58,medium
TXN-2001555,legit,,analyst_B,2025-07-12 14:14:38,high
TXN-2003384,legit,,analyst_A,2025-07-12 14:23:40,medium
TXN-2011257,legit,,analyst_B,2025-07-12 15:16:00,high
TXN-2009467,legit,,analyst_B,2025-07-12 15:22:04,high
TXN-2017315,legit,,analyst_B,2025-07-12 15:27:50,low
TXN-2019238,legit,,analyst_B,2025-07-12 15:38:44,medium
TXN-2022751,legit,,analyst_A,2025-07-12 16:40:58,low
TXN-2010945,legit,,analyst_A,2025-07-12 17:45:45,high
TXN-2006470,legit,,analyst_A,2025-07-12 17:46:02,low
TXN-2004597,legit,,analyst_B,2025-07-12 17:55:20,high
TXN-2022256,legit,,analyst_B,2025-07-12 18:09:07,medium
TXN-2016361,legit,,analyst_B,2025-07-12 18:26:27,high
TXN-2016397,legit,,analyst_A,2025-07-12 19:57:58,high
TXN-2001689,legit,,analyst_B,2025-07-12 21:09:24,medium
TXN-2001672,legit,,analyst_A,2025-07-12 21:12:33,medium
TXN-2023465,legit,,analyst_B,2025-07-12 22:47:54,high
TXN-2000354,legit,,analyst_A,2025-07-12 23:43:37,high
TXN-2002830,legit,,analyst_B,2025-07-12 23:43:43,medium
TXN-2010610,legit,,analyst_B,2025-07-12 23:47:33,medium
TXN-2006686,legit,,analyst_B,2025-07-13 00:50:50,medium
TXN-2024572,legit,,analyst_A,2025-07-13 01:04:16,low
TXN-2012640,legit,,analyst_A,2025-07-13 01:49:29,medium
TXN-2016964,legit,,analyst_A,2025-07-13 01:49:38,low
TXN-2006654,legit,,analyst_A,2025-07-13 03:59:04,medium
TXN-2018895,legit,,analyst_B,2025-07-13 05:25:50,high
TXN-2000449,legit,,analyst_B,2025-07-13 05:29:06,medium
TXN-2017327,legit,,analyst_B,2025-07-13 07:52:00,high
TXN-2019239,legit,,analyst_A,2025-07-13 08:54:13,medium
TXN-2015829,legit,,analyst_A,2025-07-13 09:22:40,high
TXN-2008726,legit,,analyst_A,2025-07-13 09:31:27,high
TXN-2015948,legit,,analyst_B,2025-07-13 12:29:30,high
TXN-2004253,legit,,analyst_A,2025-07-13 12:31:56,medium
TXN-2020635,legit,,analyst_A,2025-07-13 13:21:38,high
TXN-2012051,legit,,analyst_A,2025-07-13 15:40:46,high
TXN-2012920,legit,,analyst_B,2025-07-13 16:56:56,high
TXN-2007331,legit,,analyst_A,2025-07-13 20:07:49,medium
TXN-2021813,legit,,analyst_B,2025-07-13 22:15:08,medium
TXN-2010772,legit,,analyst_B,2025-07-13 23:41:30,medium
TXN-2015158,legit,,analyst_B,2025-07-14 00:05:17,medium
TXN-2002031,legit,,analyst_A,2025-07-14 03:01:49,high
TXN-2011364,legit,,analyst_A,2025-07-14 04:16:39,high
TXN-2000187,legit,,analyst_A,2025-07-14 04:43:17,medium
TXN-2000147,legit,,analyst_A,2025-07-14 06:11:53,medium
TXN-2000111,legit,,analyst_A,2025-07-14 06:31:43,medium
TXN-2013950,legit,,analyst_B,2025-07-14 06:40:24,high
TXN-2001236,legit,,analyst_A,2025-07-14 07:37:22,high
TXN-2013419,legit,,analyst_A,2025-07-14 09:08:09,high
TXN-2007741,legit,,analyst_B,2025-07-14 09:49:02,medium
TXN-2018090,legit,,analyst_B,2025-07-14 10:32:43,high
TXN-2010642,legit,,analyst_B,2025-07-14 11:48:44,low
TXN-2008313,legit,,analyst_A,2025-07-14 12:19:28,medium
TXN-2004576,legit,,analyst_A,2025-07-14 13:30:32,high
TXN-2011794,legit,,analyst_A,2025-07-14 14:47:31,medium
TXN-2024478,legit,,analyst_A,2025-07-14 15:44:40,low
TXN-2011859,legit,,analyst_A,2025-07-14 16:07:36,high
TXN-2018972,legit,,analyst_A,2025-07-14 16:15:01,medium
TXN-2013345,legit,,analyst_B,2025-07-14 16:53:20,low
TXN-2015667,legit,,analyst_A,2025-07-14 17:52:31,high
TXN-2014327,legit,,analyst_A,2025-07-14 19:59:35,low
TXN-2023028,legit,,analyst_A,2025-07-14 20:02:47,medium
TXN-2001660,legit,,analyst_A,2025-07-14 21:18:08,high
TXN-2014823,legit,,analyst_B,2025-07-14 22:52:54,high
TXN-2003194,legit,,analyst_A,2025-07-14 23:01:13,medium
TXN-2005028,legit,,analyst_A,2025-07-14 23:25:00,medium
TXN-2018995,legit,,analyst_B,2025-07-14 23:58:09,medium
TXN-2014100,legit,,analyst_A,2025-07-15 01:15:52,high
TXN-2021886,legit,,analyst_A,2025-07-15 04:48:52,high
TXN-2013206,legit,,analyst_B,2025-07-15 07:20:51,medium
TXN-2019597,legit,,analyst_A,2025-07-15 07:44:44,low
TXN-2003240,legit,,analyst_A,2025-07-15 09:26:12,medium
TXN-2013970,legit,,analyst_B,2025-07-15 09:54:31,low
TXN-2011526,legit,,analyst_A,2025-07-15 10:05:07,medium
TXN-2016725,legit,,analyst_B,2025-07-15 10:09:45,high
TXN-2009847,legit,,analyst_B,2025-07-15 10:28:59,medium
TXN-2023782,legit,,analyst_A,2025-07-15 10:38:25,low
TXN-2009018,legit,,analyst_A,2025-07-15 11:21:35,medium
TXN-2022102,legit,,analyst_B,2025-07-15 11:24:13,medium
TXN-2024051,legit,,analyst_A,2025-07-15 11:41:55,low
TXN-2000075,legit,,analyst_A,2025-07-15 13:26:59,medium
TXN-2003359,legit,,analyst_A,2025-07-15 13:50:27,low
TXN-2008849,legit,,analyst_A,2025-07-15 13:55:36,high
TXN-2004439,legit,,analyst_B,2025-07-15 14:08:58,high
TXN-2021096,legit,,analyst_A,2025-07-15 14:09:04,high
TXN-2008399,legit,,analyst_A,2025-07-15 14:28:24,medium
TXN-2010174,legit,,analyst_B,2025-07-15 15:21:44,high
TXN-2015195,legit,,analyst_B,2025-07-15 18:34:13,medium
TXN-2019126,legit,,analyst_A,2025-07-15 19:58:46,medium
TXN-2016608,legit,,analyst_B,2025-07-15 20:51:45,high
TXN-2024872,legit,,analyst_B,2025-07-15 21:32:03,high
TXN-2005794,legit,,analyst_B,2025-07-15 22:54:58,high
TXN-2018770,legit,,analyst_A,2025-07-16 00:09:27,medium
TXN-2002631,legit,,analyst_B,2025-07-16 00:59:19,medium
TXN-2014835,legit,,analyst_B,2025-07-16 00:59:33,medium
TXN-2007840,legit,,analyst_B,2025-07-16 01:27:05,high
TXN-2017257,legit,,analyst_B,2025-07-16 01:36:45,medium
TXN-2018323,legit,,analyst_A,2025-07-16 04:14:42,medium
TXN-2010172,legit,,analyst_A,2025-07-16 04:43:13,low
TXN-2020676,legit,,analyst_A,2025-07-16 06:26:27,medium
TXN-2007916,legit,,analyst_A,2025-07-16 06:38:35,low
TXN-2013755,legit,,analyst_B,2025-07-16 07:00:02,low
TXN-2022628,legit,,analyst_B,2025-07-16 07:35:09,high
TXN-2001268,legit,,analyst_B,2025-07-16 08:38:06,medium
TXN-2001872,legit,,analyst_B,2025-07-16 09:22:55,high
TXN-2006547,legit,,analyst_B,2025-07-16 09:26:00,high
TXN-2004725,legit,,analyst_A,2025-07-16 11:04:41,medium
TXN-2022347,legit,,analyst_A,2025-07-16 12:36:26,medium
TXN-2005922,legit,,analyst_A,2025-07-16 13:10:20,medium
TXN-2005287,legit,,analyst_A,2025-07-16 14:28:08,high
TXN-2019776,legit,,analyst_A,2025-07-16 14:29:23,medium
TXN-2017709,legit,,analyst_A,2025-07-16 15:38:43,medium
TXN-2015366,legit,,analyst_A,2025-07-16 16:30:34,low
TXN-2021055,legit,,analyst_A,2025-07-16 16:44:05,medium
TXN-2016827,legit,,analyst_A,2025-07-16 17:07:45,high
TXN-2004613,legit,,analyst_B,2025-07-16 17:16:13,medium
TXN-2020155,legit,,analyst_B,2025-07-16 17:17:34,low
TXN-2000121,legit,,analyst_A,2025-07-16 17:17:42,high
TXN-2019757,legit,,analyst_A,2025-07-16 17:39:11,medium
TXN-2017857,legit,,analyst_A,2025-07-16 17:56:45,high
TXN-2020321,legit,,analyst_A,2025-07-16 18:46:47,low
TXN-2018836,legit,,analyst_B,2025-07-16 19:15:25,low
TXN-2023146,legit,,analyst_A,2025-07-16 19:24:52,medium
TXN-2021065,legit,,analyst_B,2025-07-16 19:51:38,medium
TXN-2024609,legit,,analyst_B,2025-07-16 21:07:51,medium
TXN-2019514,legit,,analyst_A,2025-07-16 22:58:54,high
TXN-2017537,legit,,analyst_A,2025-07-17 04:03:55,high
TXN-2002867,legit,,analyst_A,2025-07-17 04:08:26,medium
TXN-2019356,legit,,analyst_B,2025-07-17 04:10:11,medium
TXN-2002865,legit,,analyst_B,2025-07-17 04:39:05,high
TXN-2010763,legit,,analyst_A,2025-07-17 05:43:34,high
TXN-2006052,legit,,analyst_B,2025-07-17 05:57:36,medium
TXN-2004467,legit,,analyst_B,2025-07-17 07:14:28,high
TXN-2001337,legit,,analyst_A,2025-07-17 07:49:06,high
TXN-2021139,legit,,analyst_A,2025-07-17 08:35:59,high
TXN-2016423,legit,,analyst_A,2025-07-17 09:10:42,high
TXN-2012562,legit,,analyst_A,2025-07-17 10:25:31,medium
TXN-2021884,legit,,analyst_B,2025-07-17 12:37:43,high
TXN-2014197,legit,,analyst_B,2025-07-17 12:44:31,high
TXN-2015188,legit,,analyst_A,2025-07-17 13:52:33,medium
TXN-2010594,legit,,analyst_B,2025-07-17 14:07:29,high
TXN-2000273,legit,,analyst_A,2025-07-17 14:10:04,low
TXN-2020148,legit,,analyst_B,2025-07-17 17:50:24,low
TXN-2016894,legit,,analyst_B,2025-07-17 17:58:13,low
TXN-2009400,legit,,analyst_A,2025-07-17 18:43:59,high
TXN-2021220,legit,,analyst_A,2025-07-17 19:00:46,low
TXN-2006920,legit,,analyst_B,2025-07-17 20:41:41,high
TXN-2006188,legit,,analyst_A,2025-07-17 20:44:29,medium
TXN-2012897,legit,,analyst_B,2025-07-17 22:06:46,high
TXN-2004710,legit,,analyst_B,2025-07-17 22:30:53,medium
TXN-2015024,legit,,analyst_A,2025-07-17 23:02:05,high
TXN-2009663,legit,,analyst_B,2025-07-17 23:04:37,medium
TXN-2014847,legit,,analyst_A,2025-07-17 23:39:28,medium
TXN-2015421,legit,,analyst_A,2025-07-18 00:12:39,medium
TXN-2011057,legit,,analyst_A,2025-07-18 02:07:31,medium
TXN-2002731,legit,,analyst_B,2025-07-18 03:52:01,high
TXN-2015185,legit,,analyst_B,2025-07-18 04:15:35,medium
TXN-2015528,legit,,analyst_A,2025-07-18 04:25:42,high
TXN-2013751,legit,,analyst_A,2025-07-18 04:58:13,high
TXN-2011674,legit,,analyst_B,2025-07-18 05:02:20,medium
TXN-2010772,legit,,analyst_A,2025-07-18 05:41:30,low
TXN-2000405,legit,,analyst_B,2025-07-18 05:44:08,high
TXN-2000519,legit,,analyst_A,2025-07-18 06:53:21,low
TXN-2000090,legit,,analyst_A,2025-07-18 08:35:26,medium
TXN-2007660,legit,,analyst_B,2025-07-18 09:40:16,medium
TXN-2016185,legit,,analyst_B,2025-07-18 10:49:01,medium
TXN-2003935,legit,,analyst_A,2025-07-18 11:25:55,low
TXN-2020080,legit,,analyst_A,2025-07-18 13:16:41,high
TXN-2017205,legit,,analyst_A,2025-07-18 13:34:17,medium
TXN-2016903,legit,,analyst_A,2025-07-18 13:48:34,low
TXN-2013659,legit,,analyst_B,2025-07-18 16:24:24,high
TXN-2004657,legit,,analyst_A,2025-07-18 16:55:51,medium
TXN-2024443,legit,,analyst_B,2025-07-18 16:57:05,medium
TXN-2009718,legit,,analyst_B,2025-07-18 19:44:54,medium
TXN-2015818,legit,,analyst_A,2025-07-18 20:11:37,high
TXN-2017568,legit,,analyst_A,2025-07-18 21:34:43,high
TXN-2009019,legit,,analyst_B,2025-07-18 22:08:28,low
TXN-2013567,legit,,analyst_A,2025-07-18 23:01:35,high
TXN-2012861,legit,,analyst_A,2025-07-18 23:19:25,medium
TXN-2017407,legit,,analyst_B,2025-07-19 00:34:38,low
TXN-2001071,legit,,analyst_A,2025-07-19 01:38:18,medium
TXN-2011363,legit,,analyst_B,2025-07-19 03:08:29,high
TXN-2006952,legit,,analyst_B,2025-07-19 04:15:43,medium
TXN-2007484,legit,,analyst_B,2025-07-19 04:37:30,high
TXN-2006155,legit,,analyst_B,2025-07-19 05:32:16,medium
TXN-2022506,legit,,analyst_A,2025-07-19 07:20:40,high
TXN-2005353,legit,,analyst_B,2025-07-19 10:00:11,high
TXN-2001229,legit,,analyst_B,2025-07-19 10:13:25,high
TXN-2004097,legit,,analyst_A,2025-07-19 10:25:30,medium
TXN-2018145,legit,,analyst_B,2025-07-19 10:28:18,medium
TXN-2011249,legit,,analyst_B,2025-07-19 10:40:14,medium
TXN-2010441,legit,,analyst_A,2025-07-19 10:58:45,high
TXN-2021069,legit,,analyst_A,2025-07-19 11:06:13,high
TXN-2010018,legit,,analyst_B,2025-07-19 11:07:53,high
TXN-2022746,legit,,analyst_A,2025-07-19 11:30:21,medium
TXN-2013412,legit,,analyst_A,2025-07-19 11:59:01,medium
TXN-2023284,legit,,analyst_B,2025-07-19 11:59:23,low
TXN-2017783,legit,,analyst_A,2025-07-19 12:03:43,medium
TXN-2001027,legit,,analyst_A,2025-07-19 13:57:55,high
TXN-2013173,legit,,analyst_B,2025-07-19 15:27:01,medium
TXN-2009162,legit,,analyst_A,2025-07-19 16:28:45,high
TXN-2001483,legit,,analyst_A,2025-07-19 17:42:27,medium
TXN-2011599,legit,,analyst_A,2025-07-19 18:37:15,medium
TXN-2020733,legit,,analyst_A,2025-07-19 18:49:31,medium
TXN-2014175,legit,,analyst_A,2025-07-19 18:53:39,medium
TXN-2003851,legit,,analyst_B,2025-07-19 20:22:13,high
TXN-2014410,legit,,analyst_B,2025-07-19 20:36:09,medium
TXN-2001604,legit,,analyst_B,2025-07-19 23:30:44,low
TXN-2006395,legit,,analyst_B,2025-07-20 03:20:55,high
TXN-2021494,legit,,analyst_B,2025-07-20 04:25:29,high
TXN-2022903,legit,,analyst_A,2025-07-20 06:01:22,high
TXN-2002774,legit,,analyst_A,2025-07-20 10:38:50,medium
TXN-2018415,legit,,analyst_A,2025-07-20 10:54:33,high
TXN-2002602,legit,,analyst_A,2025-07-20 12:10:33,medium
TXN-2014005,legit,,analyst_A,2025-07-20 13:03:10,high
TXN-2013323,legit,,analyst_A,2025-07-20 13:07:59,medium
TXN-2021003,legit,,analyst_A,2025-07-20 14:17:04,low
TXN-2013846,legit,,analyst_B,2025-07-20 14:17:18,medium
TXN-2016034,legit,,analyst_B,2025-07-20 14:42:42,high
TXN-2020396,legit,,analyst_A,2025-07-20 16:30:28,medium
TXN-2010134,legit,,analyst_A,2025-07-20 16:57:22,high
TXN-2006428,legit,,analyst_A,2025-07-20 21:29:50,high
TXN-2001761,legit,,analyst_B,2025-07-20 21:37:23,medium
TXN-2002767,legit,,analyst_A,2025-07-20 22:02:50,high
TXN-2022475,legit,,analyst_B,2025-07-20 22:14:59,low
TXN-2016533,legit,,analyst_B,2025-07-21 00:18:27,medium
TXN-2000907,legit,,analyst_A,2025-07-21 00:41:36,medium
TXN-2015913,legit,,analyst_B,2025-07-21 01:34:29,high
TXN-2005460,legit,,analyst_B,2025-07-21 01:44:31,medium
TXN-2007559,legit,,analyst_A,2025-07-21 02:34:24,high
TXN-2016361,legit,,analyst_A,2025-07-21 03:26:27,high
TXN-2003186,legit,,analyst_B,2025-07-21 03:38:26,high
TXN-2003276,legit,,analyst_A,2025-07-21 04:51:06,medium
TXN-2008015,legit,,analyst_B,2025-07-21 04:55:15,medium
TXN-2015357,legit,,analyst_B,2025-07-21 05:25:18,medium
TXN-2019638,legit,,analyst_B,2025-07-21 05:44:39,medium
TXN-2009702,legit,,analyst_B,2025-07-21 06:10:45,medium
TXN-2009507,legit,,analyst_A,2025-07-21 07:10:39,high
TXN-2003075,legit,,analyst_A,2025-07-21 07:36:30,high
TXN-2011454,legit,,analyst_B,2025-07-21 09:00:22,medium
TXN-2004722,legit,,analyst_A,2025-07-21 09:12:05,low
TXN-2018430,legit,,analyst_B,2025-07-21 09:42:45,high
TXN-2016453,legit,,analyst_A,2025-07-21 11:37:50,medium
TXN-2014380,legit,,analyst_B,2025-07-21 12:40:03,high
TXN-2008324,legit,,analyst_B,2025-07-21 13:41:06,high
TXN-2005917,legit,,analyst_B,2025-07-21 14:10:07,low
TXN-2014482,legit,,analyst_A,2025-07-21 16:21:25,medium
TXN-2006233,legit,,analyst_B,2025-07-21 18:27:45,medium
TXN-2003067,legit,,analyst_A,2025-07-21 18:39:06,high
TXN-2023690,legit,,analyst_B,2025-07-21 20:25:45,high
TXN-2002138,legit,,analyst_A,2025-07-21 20:56:54,low
TXN-2006845,legit,,analyst_A,2025-07-22 01:17:45,medium
TXN-2000253,legit,,analyst_A,2025-07-22 01:30:50,high
TXN-2009926,legit,,analyst_B,2025-07-22 02:45:20,medium
TXN-2002672,legit,,analyst_B,2025-07-22 04:07:31,medium
TXN-2015050,legit,,analyst_B,2025-07-22 04:21:58,low
TXN-2000791,legit,,analyst_B,2025-07-22 04:44:21,high
TXN-2024032,legit,,analyst_A,2025-07-22 08:17:45,high
TXN-2014743,legit,,analyst_A,2025-07-22 08:19:02,low
TXN-2000862,legit,,analyst_B,2025-07-22 10:51:40,high
TXN-2014290,legit,,analyst_A,2025-07-22 12:00:45,medium
TXN-2022704,legit,,analyst_B,2025-07-22 13:52:25,high
TXN-2004613,legit,,analyst_A,2025-07-22 15:16:13,high
TXN-2013056,legit,,analyst_A,2025-07-22 15:34:54,medium
TXN-2008482,legit,,analyst_A,2025-07-22 17:23:11,medium
TXN-2019876,legit,,analyst_B,2025-07-22 19:03:41,high
TXN-2016922,legit,,analyst_B,2025-07-22 19:08:53,high
TXN-2012785,legit,,analyst_B,2025-07-22 19:49:03,medium
TXN-2016979,legit,,analyst_B,2025-07-22 20:15:37,low
TXN-2016730,legit,,analyst_B,2025-07-22 20:56:57,low
TXN-2018629,legit,,analyst_A,2025-07-22 22:17:34,medium
TXN-2005125,legit,,analyst_B,2025-07-22 22:33:08,high
TXN-2013652,legit,,analyst_B,2025-07-22 22:55:34,medium
TXN-2018063,legit,,analyst_A,2025-07-23 01:47:54,high
TXN-2016731,legit,,analyst_A,2025-07-23 06:53:08,high
TXN-2011172,legit,,analyst_B,2025-07-23 07:12:07,medium
TXN-2005712,legit,,analyst_B,2025-07-23 07:12:07,medium
TXN-2021374,legit,,analyst_B,2025-07-23 08:38:51,medium
TXN-2012521,legit,,analyst_A,2025-07-23 09:07:36,high
TXN-2009355,legit,,analyst_A,2025-07-23 09:25:58,medium
TXN-2019923,legit,,analyst_B,2025-07-23 09:42:22,medium
TXN-2001109,legit,,analyst_A,2025-07-23 11:55:55,medium
TXN-2021108,legit,,analyst_B,2025-07-23 12:06:08,high
TXN-2018618,legit,,analyst_B,2025-07-23 12:47:13,medium
TXN-2020685,legit,,analyst_A,2025-07-23 13:49:50,medium
